id,name english,description,desc english
bless_100213,Dumb Luck (Innate) Upgrade,Gain <font color='#83d18a'>{jnzq}%</font> Spell Amplification per point of Strength,Gain <font color='#83d18a'>{jnzq}%</font> Spell Amplification per point of Strength
bless_100214,Purification Upgrade,"{k1} Heal/Damage <font color='#83d18a'>+{v1}%</font>, Damage Radius <font color='#83d18a'>+{v1}</font>","{k1} Heal/Damage <font color='#83d18a'>+{v1}%</font>, Damage Radius <font color='#83d18a'>+{v1}</font>"
bless_100215,Repel Upgrade,"{k1} Cooldown <font color='#83d18a'>-{v1}%</font>, Magic Resistance Bonus increased to <font color='#83d18a'>{v2}%</font>","{k1} Cooldown <font color='#83d18a'>-{v1}%</font>, Magic Resistance Bonus increased to <font color='#83d18a'>{v2}%</font>"
bless_100216,Hammer of Purity Upgrade,"{k1} Bonus Base Attack Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v1}</font>s","{k1} Bonus Base Attack Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v1}</font>s"
bless_100217,Oracle,0,0
bless_100218,Oracle,0,0
bless_100219,Oracle,0,0
bless_100220,Fortune's Favor (Innate) Upgrade,"{k1} chance reduction <font color='#83d18a'>+{v1}%</font>, Range <font color='#83d18a'>+{v1}</font>","{k1} chance reduction <font color='#83d18a'>+{v1}%</font>, Range <font color='#83d18a'>+{v1}</font>"
bless_100221,Rolling Thunder Upgrade,"{k1} Total Attack Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Total Attack Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100222,Swashbuckle Upgrade,"{k1} Attack Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Attack Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100223,Phantom Strike Upgrade,"{k1} Attack Speed bonus <font color='#83d18a'>+{v1}</font>, Duration <font color='#83d18a'>+{v2}</font>s","{k1} Attack Speed bonus <font color='#83d18a'>+{v1}</font>, Duration <font color='#83d18a'>+{v2}</font>s"
bless_100224,Blur (Innate) Upgrade,"{k1} Fade Time <font color='#83d18a'>+{v1}</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Fade Time <font color='#83d18a'>+{v1}</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100225,Coup de Grace Upgrade,"{k1} Critical Damage <font color='#83d18a'>+{v1}%</font>, {k4} Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Critical Damage <font color='#83d18a'>+{v1}%</font>, {k4} Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100226,Phantom Lancer,0,0
bless_100227,Phantom Lancer,0,0
bless_100228,Phantom Lancer,0,0
bless_100229,Fire Spirits Upgrade,"{k1} Burn Damage per sec <font color='#83d18a'>+{v1}%</font>, Attack Speed Reduction <font color='#83d18a'>+{v2}</font>","{k1} Burn Damage per sec <font color='#83d18a'>+{v1}%</font>, Attack Speed Reduction <font color='#83d18a'>+{v2}</font>"
bless_100230,Sun Ray Upgrade,"{k1} Max HP Damage per sec <font color='#83d18a'>+{v1}%</font>, Max HP Heal per sec <font color='#83d18a'>+{v1}%</font>","{k1} Max HP Damage per sec <font color='#83d18a'>+{v1}%</font>, Max HP Heal per sec <font color='#83d18a'>+{v1}%</font>"
bless_100231,Supernova Upgrade,"{k1} CD <font color='#83d18a'>-{v1}</font>s, +{atk_count} hits to destroy.","{k1} CD <font color='#83d18a'>-{v1}</font>s, +{atk_count} hits to destroy."
bless_100232,Onslaught Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100233,Trample Upgrade,"{k1} Attack Damage Ratio <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Attack Damage Ratio <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100234,Pulverize Upgrade,"{k1} Attack Damage per stack <font color='#83d18a'>+{v1}</font>, Max Stacks <font color='#83d18a'>+{v2}</font>","{k1} Attack Damage per stack <font color='#83d18a'>+{v1}</font>, Max Stacks <font color='#83d18a'>+{v2}</font>"
bless_100235,Dream Coil Upgrade,Attack Speed +{gs}，{k1} Cooldown <font color='#83d18a'>-{v1}%</font>,Attack Speed +{gs}，{k1} Cooldown <font color='#83d18a'>-{v1}%</font>
bless_100236,Waning Rift Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}%</font>","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}%</font>"
bless_100237,Dream Coil Upgrade,"{k1} Root Duration <font color='#83d18a'>+{v1}</font>s, Cooldown <font color='#83d18a'>-{v2}%</font>","{k1} Root Duration <font color='#83d18a'>+{v1}</font>s, Cooldown <font color='#83d18a'>-{v2}%</font>"
bless_100238,Meat Hook Cooldown,{k1} Cooldown <font color='#83d18a'>-{v1}%</font>,{k1} Cooldown <font color='#83d18a'>-{v1}%</font>
bless_100239,Meat Hook Range,{k1} Max Distance <font color='#83d18a'>+{v1}%</font>,{k1} Max Distance <font color='#83d18a'>+{v1}%</font>
bless_100240,Meat Hook Damage,{k1} Distance Damage increased to <font color='#83d18a'>{v1}</font>,{k1} Distance Damage increased to <font color='#83d18a'>{v1}</font>
bless_100241,Nether Blast Damage,{k1} Detonation Damage <font color='#83d18a'>+{v1}%</font>,{k1} Detonation Damage <font color='#83d18a'>+{v1}%</font>
bless_100242,Decrepify Upgrade,"{k1} Enemy Magic Damage Amp <font color='#83d18a'>+{v1}%</font>, Ally Heal Amp <font color='#83d18a'>+{v2}%</font>","{k1} Enemy Magic Damage Amp <font color='#83d18a'>+{v1}%</font>, Ally Heal Amp <font color='#83d18a'>+{v2}%</font>"
bless_100243,Life Drain Upgrade,"{k1} Drain per second <font color='#83d18a'>+{v1}%</font>, Cast Range <font color='#83d18a'>+{v2}</font>","{k1} Drain per second <font color='#83d18a'>+{v1}%</font>, Cast Range <font color='#83d18a'>+{v2}</font>"
bless_100244,Scream of Pain Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Radius <font color='#83d18a'>+{v2}</font>","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Radius <font color='#83d18a'>+{v2}</font>"
bless_100245,Succubus (Innate) Upgrade,"{k1} Max Spell Lifesteal <font color='#83d18a'>+{v1}%</font>, Max Distance <font color='#83d18a'>+{v2}</font>","{k1} Max Spell Lifesteal <font color='#83d18a'>+{v1}%</font>, Max Distance <font color='#83d18a'>+{v2}</font>"
bless_100246,Sonic Wave Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100247,Battery Assault Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Interval <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Interval <font color='#83d18a'>-{v2}</font>s"
bless_100248,Rocket Flare Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100249,Hookshot Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100250,Storm Surge Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}</font>, Strike Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}</font>, Strike Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100251,Static Link Upgrade,{k1} Attack Damage Drain per sec <font color='#83d18a'>+{v1}</font>,{k1} Attack Damage Drain per sec <font color='#83d18a'>+{v1}</font>
bless_100252,Eye of the Storm Upgrade,"{k1} Strike Interval <font color='#83d18a'>-{v1}</font>s, Damage <font color='#83d18a'>+{v2}%</font>","{k1} Strike Interval <font color='#83d18a'>-{v1}</font>s, Damage <font color='#83d18a'>+{v2}%</font>"
bless_100253,Blink Strike Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100254,Tricks of the Trade Upgrade,"{k1} Attack Count <font color='#83d18a'>+{v1}</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Attack Count <font color='#83d18a'>+{v1}</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100255,Backstab Upgrade,{k1} Agility Multiplier <font color='#83d18a'>+{v1}</font>,{k1} Agility Multiplier <font color='#83d18a'>+{v1}</font>
bless_100256,Knifetrick Cooldown,"{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, Charges <font color='#83d18a'>+{v2}</font>","{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, Charges <font color='#83d18a'>+{v2}</font>"
bless_100257,Knifetrick Damage,"{k1} Max HP % Damage <font color='#83d18a'>+{v1}%</font>, Hit Damage <font color='#83d18a'>+{v2}%</font>","{k1} Max HP % Damage <font color='#83d18a'>+{v1}%</font>, Hit Damage <font color='#83d18a'>+{v2}%</font>"
bless_100258,Wheel of Wonder Upgrade,"{k1} Explosion Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Explosion Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100259,Spell Steal Enhancement,"{k1} Stolen Spell Debuff Amp <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Stolen Spell Debuff Amp <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100260,Fade Bolt Damage,{k1} Damage <font color='#83d18a'>+{v1}%</font>,{k1} Damage <font color='#83d18a'>+{v1}%</font>
bless_100261,Arcane Supremacy Enhancement,"{k1} Spell Amp <font color='#83d18a'>+{v1}%</font>, Cast Range <font color='#83d18a'>+{v2}</font>","{k1} Spell Amp <font color='#83d18a'>+{v1}%</font>, Cast Range <font color='#83d18a'>+{v2}</font>"
bless_100262,Stinger Upgrade,"{k1} Bonus Damage <font color='#83d18a'>+{v1}%</font>, Radius <font color='#83d18a'>+{v2}</font>","{k1} Bonus Damage <font color='#83d18a'>+{v1}%</font>, Radius <font color='#83d18a'>+{v2}</font>"
bless_100263,Burrowstrike,{k1} Cooldown <font color='#83d18a'>-{v1}</font>s,{k1} Cooldown <font color='#83d18a'>-{v1}</font>s
bless_100264,Epicenter Upgrade,"{k1} Damage per wave <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage per wave <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100265,Astral Imprisonment Upgrade,{k1} Bonus Base Attack Damage <font color='#83d18a'>+{v1}</font>,{k1} Bonus Base Attack Damage <font color='#83d18a'>+{v1}</font>
bless_100266,Disseminate Upgrade,{k1} Damage Share % <font color='#83d18a'>+{v1}%</font>,{k1} Damage Share % <font color='#83d18a'>+{v1}%</font>
bless_100267,Shadow Poison Upgrade,"{k1} Stacking Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Stacking Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100268,Animal Frolic Upgrade,"{k1} Invulnerability duration +{v1}s, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Invulnerability duration +{v1}s, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100269,Arc Lightning Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100270,Serpent Ward Upgrade,"Mass Serpent Ward & Serpent Ward Damage <font color='#83d18a'>+{atk_bonus_pct}%</font>, {k1} Cooldown <font color='#83d18a'>-{v1}</font>s<font color='#8e8e8e'> (Alt-key error, click ward to view)</font>","Mass Serpent Ward & Serpent Ward Damage <font color='#83d18a'>+{atk_bonus_pct}%</font>, {k1} Cooldown <font color='#83d18a'>-{v1}</font>s<font color='#8e8e8e'> (Alt-key error, click ward to view)</font>"
bless_100271,Reactive Armor Upgrade,"{k1} Bonus Armor <font color='#83d18a'>+{v1}</font>, Duration <font color='#83d18a'>+{v2}</font>s","{k1} Bonus Armor <font color='#83d18a'>+{v1}</font>, Duration <font color='#83d18a'>+{v2}</font>s"
bless_100272,Chakram Upgrade,"{k1} Damage per sec <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage per sec <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100273,Whirling Death Upgrade,"{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, Duration <font color='#83d18a'>+{v2}</font>s","{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, Duration <font color='#83d18a'>+{v2}</font>s"
bless_100273a,Lumberjack,"Destroying trees grants one of three random rewards: <font color='#83d18a'>{gold}</font> Gold, <font color='#83d18a'>{hp}</font> Max Health, or <font color='#83d18a'>{jnzq}%</font> Spell Amp. Has a <font color='#83d18a'>{pct}%</font> chance to grant a Blessing Box (Orange), after which this blessing is lost.","Destroying trees grants one of three random rewards: <font color='#83d18a'>{gold}</font> Gold, <font color='#83d18a'>{hp}</font> Max Health, or <font color='#83d18a'>{jnzq}%</font> Spell Amp. Has a <font color='#83d18a'>{pct}%</font> chance to grant a Blessing Box (Orange), after which this blessing is lost."
bless_100274,Arcane Curse Upgrade,"{k1} Damage per sec <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage per sec <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100275,Last Word Upgrade,"{k1} Int Difference Multiplier <font color='#83d18a'>+{v1}</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Int Difference Multiplier <font color='#83d18a'>+{v1}</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100276,Global Silence Cooldown,"{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, Duration <font color='#83d18a'>-{v2}%</font>","{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, Duration <font color='#83d18a'>-{v2}%</font>"
bless_100277,Wraith Blast Upgrade,"{k1} Duration <font color='#83d18a'>+{v1}</font>s, Slow increased to <font color='#83d18a'>{v2}%</font>","{k1} Duration <font color='#83d18a'>+{v1}</font>s, Slow increased to <font color='#83d18a'>{v2}%</font>"
bless_100278,Mortal Strike Upgrade,"{k1} Crit Multiplier <font color='#83d18a'>+{v1}%</font>, Attack Range <font color='#83d18a'>+{gjjl}</font>","{k1} Crit Multiplier <font color='#83d18a'>+{v1}%</font>, Attack Range <font color='#83d18a'>+{gjjl}</font>"
bless_100279,Reincarnation Upgrade,{k1} Cooldown <font color='#83d18a'>-{v1}</font>s,{k1} Cooldown <font color='#83d18a'>-{v1}</font>s
bless_100280,Concussive Shot Upgrade,{k1} Damage <font color='#83d18a'>+{v1}%</font>,{k1} Damage <font color='#83d18a'>+{v1}%</font>
bless_100281,Ancient Seal Upgrade,{k1} Magic Damage Amp <font color='#83d18a'>+{v1}%</font>s,{k1} Magic Damage Amp <font color='#83d18a'>+{v1}%</font>s
bless_100282,Mystic Flare Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Mana Cost <font color='#83d18a'>-{v2}%</font>","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Mana Cost <font color='#83d18a'>-{v2}%</font>"
bless_100283,Slithereen Crush Upgrade,{k1} Damage <font color='#83d18a'>+{v1}%</font>,{k1} Damage <font color='#83d18a'>+{v1}%</font>
bless_100284,Bash of the Deep Upgrade,{k1} Damage <font color='#83d18a'>+{v1}%</font>,{k1} Damage <font color='#83d18a'>+{v1}%</font>
bless_100285,Corrosive Haze Upgrade,{k1} Armor Reduction <font color='#83d18a'>+{v1}%</font>,{k1} Armor Reduction <font color='#83d18a'>+{v1}%</font>
bless_100286,"Swim, swim, little fish","Attack Range <font color='#83d18a'>+{gjjl}</font> ,{k1} Cooldown <font color='#83d18a'>-{v1}</font>s","Attack Range <font color='#83d18a'>+{gjjl}</font> ,{k1} Cooldown <font color='#83d18a'>-{v1}</font>s"
bless_100287,Essence Shift Upgrade,"{k1} Duration <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Duration <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100288,Shadow Dance Upgrade,"{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, {k4} Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, {k4} Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100289,boomstick Bonus Damage,{k1} Basic Attack Damage <font color='#83d18a'>+{v1}%</font>,{k1} Basic Attack Damage <font color='#83d18a'>+{v1}%</font>
bless_100290,Scatterblast Upgrade,{k1} Damage <font color='#83d18a'>+{v1}%</font>，Point Blank Damage <font color='#83d18a'>+{v2}%</font>,{k1} Damage <font color='#83d18a'>+{v1}%</font>，Point Blank Damage <font color='#83d18a'>+{v2}%</font>
bless_100291,Mortimer Kisses Upgrade,"{k1} Fireball Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Fireball Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100291a,Lil' Shredder Upgrade,"{k1} Attack Damage <font color='#83d18a'>+{v1}%</font>, Attack Count <font color='#83d18a'>+{v2}</font>","{k1} Attack Damage <font color='#83d18a'>+{v1}%</font>, Attack Count <font color='#83d18a'>+{v2}</font>"
bless_100292,Assassinate Upgrade,"{k1} Bonus Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}%</font>","{k1} Bonus Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}%</font>"
bless_100293,Take Aim Upgrade,"{k1} Attack Range Bonus <font color='#83d18a'>+{v1}</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Attack Range Bonus <font color='#83d18a'>+{v1}</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100294,Headshot Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Max Knockback Distance <font color='#83d18a'>+{v2}</font>","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Max Knockback Distance <font color='#83d18a'>+{v2}</font>"
bless_100295,Shadow Step Upgrade,"{k1} Illusion Attack Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Illusion Attack Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100296,Desolate Upgrade,{k1} Damage <font color='#83d18a'>+{v1}%</font>,{k1} Damage <font color='#83d18a'>+{v1}%</font>
bless_100297,Haunt Upgrade,"{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, Illusion Inherited Damage <font color='#83d18a'>+{v2}%</font>","{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, Illusion Inherited Damage <font color='#83d18a'>+{v2}%</font>"
bless_100298,Greater Bash Chance,{k1} Proc Chance increased to <font color='#83d18a'>{v1}%</font>,{k1} Proc Chance increased to <font color='#83d18a'>{v1}%</font>
bless_100299,Charge of Darkness Upgrade,"{k1} Move Speed bonus <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Move Speed bonus <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100300,Bulldoze Upgrade,"{k1} Duration <font color='#83d18a'>+{v1}</font>s, Move Speed Bonus to <font color='#83d18a'>{v2}%</font>","{k1} Duration <font color='#83d18a'>+{v1}</font>s, Move Speed Bonus to <font color='#83d18a'>{v2}%</font>"
bless_100301,Galvanized (Innate) Upgrade,"{k1} Charges <font color='#83d18a'>+{v2}</font>, Active Radius <font color='#83d18a'>+{v1}</font>","{k1} Charges <font color='#83d18a'>+{v2}</font>, Active Radius <font color='#83d18a'>+{v1}</font>"
bless_100302,Static Remnant Damage,{k1} Damage <font color='#83d18a'>+{v1}%</font>,{k1} Damage <font color='#83d18a'>+{v1}%</font>
bless_100303,Overload Damage,{k1} Damage <font color='#83d18a'>+{v1}%</font>,{k1} Damage <font color='#83d18a'>+{v1}%</font>
bless_100304,Storm Bolt Upgrade,"{k1} Cooldown <font color='#83d18a'>-{v1}%</font>, Radius <font color='#83d18a'>+{v2}</font>","{k1} Cooldown <font color='#83d18a'>-{v1}%</font>, Radius <font color='#83d18a'>+{v2}</font>"
bless_100305,Great Cleave Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Split Distance <font color='#83d18a'>+{v2}</font>","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Split Distance <font color='#83d18a'>+{v2}</font>"
bless_100306,God's Strength Upgrade,"{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, Slow Resistance <font color='#83d18a'>+{v2}%</font>","{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, Slow Resistance <font color='#83d18a'>+{v2}%</font>"
bless_100307,Sticky Bomb Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100308,Blast Off! Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Radius to <font color='#83d18a'>{v2}</font>","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Radius to <font color='#83d18a'>{v2}</font>"
bless_100309,Proximity Mines Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100309a,Reactive Tazer Upgrade,"{k1} Duration <font color='#83d18a'>+{v1}</font>s, Move Speed <font color='#83d18a'>+{v2}%</font>","{k1} Duration <font color='#83d18a'>+{v1}</font>s, Move Speed <font color='#83d18a'>+{v2}%</font>"
bless_100310,Meld Upgrade,"{k1} Bonus Damage <font color='#83d18a'>+{v1}%</font>, Armor Reduction <font color='#83d18a'>+{v2}</font>","{k1} Bonus Damage <font color='#83d18a'>+{v1}%</font>, Armor Reduction <font color='#83d18a'>+{v2}</font>"
bless_100311,Refraction Upgrade,"{k1} Attack Damage bonus <font color='#83d18a'>+{v1}</font>, Attack Count <font color='#83d18a'>+{v2}</font>","{k1} Attack Damage bonus <font color='#83d18a'>+{v1}</font>, Attack Count <font color='#83d18a'>+{v2}</font>"
bless_100312,Psi Blades Upgrade,"{k1} Splash Damage <font color='#83d18a'>+{v1}%</font>, Bounce Distance <font color='#83d18a'>+{v2}%</font>","{k1} Splash Damage <font color='#83d18a'>+{v1}%</font>, Bounce Distance <font color='#83d18a'>+{v2}%</font>"
bless_100313,Reflection Upgrade,"{k1} Cooldown <font color='#83d18a'>-{v1}%</font>, Range <font color='#83d18a'>+{v2}</font>","{k1} Cooldown <font color='#83d18a'>-{v1}%</font>, Range <font color='#83d18a'>+{v2}</font>"
bless_100314,Metamorphosis Cooldown,"{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, {k4} Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Cooldown <font color='#83d18a'>-{v1}</font>s, {k4} Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100315,Metamorphosis Damage,"{k1} Attack Damage Bonus <font color='#83d18a'>+{v1}%</font>, Attack Range <font color='#83d18a'>+{v2}</font>","{k1} Attack Damage Bonus <font color='#83d18a'>+{v1}%</font>, Attack Range <font color='#83d18a'>+{v2}</font>"
bless_100316,Gush Upgrade,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100317,Anchor Smash Upgrade,"{k1} Attack Damage Bonus <font color='#83d18a'>+{v1}</font>, Attack Damage reduction <font color='#83d18a'>-{v2}%</font>","{k1} Attack Damage Bonus <font color='#83d18a'>+{v1}</font>, Attack Damage reduction <font color='#83d18a'>-{v2}%</font>"
bless_100318,Ravage Upgrade,{k1} Cooldown <font color='#83d18a'>-{v1}%</font>,{k1} Cooldown <font color='#83d18a'>-{v1}%</font>
bless_100318a,Gush Armor Reduction,"{k1} Armor Reduction <font color='#83d18a'>+{v1}</font>, Debuff Duration <font color='#83d18a'>+{v2}</font>s","{k1} Armor Reduction <font color='#83d18a'>+{v1}</font>, Debuff Duration <font color='#83d18a'>+{v2}</font>s"
bless_100319,Defense Matrix Enhanced,"{k1} Missile Damage <font color='#83d18a'>+{v1}%</font>, Turret HP <font color='#83d18a'>+{v2}</font>","{k1} Missile Damage <font color='#83d18a'>+{v1}%</font>, Turret HP <font color='#83d18a'>+{v2}</font>"
bless_100320,Deploy Turrets Enhanced,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Move Speed <font color='#83d18a'>+{v2}</font>","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Move Speed <font color='#83d18a'>+{v2}</font>"
bless_100321,Laser Enhanced,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cast Range <font color='#83d18a'>+{v2}</font>","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cast Range <font color='#83d18a'>+{v2}</font>"
bless_100322,Avalanche Upgrade,{k1} Damage <font color='#83d18a'>+{v1}%</font>,{k1} Damage <font color='#83d18a'>+{v1}%</font>
bless_100323,Tree Grab Upgrade,{k1} Bonus Base Attack Damage <font color='#83d18a'>+{v1}%</font>,{k1} Bonus Base Attack Damage <font color='#83d18a'>+{v1}%</font>
bless_100323a,Toss Enhanced,"{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
bless_100324,Grow Upgrade,"{k1} Attack Damage Bonus <font color='#83d18a'>+{v1}%</font>, Attack Speed <font color='#83d18a'>-{v2}%</font> (updates after death/leveling)","{k1} Attack Damage Bonus <font color='#83d18a'>+{v1}%</font>, Attack Speed <font color='#83d18a'>-{v2}%</font> (updates after death/leveling)"
bless_100325,Nature's Grasp Upgrade,"{k1} Damage per sec <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s","{k1} Damage per sec <font color='#83d18a'>+{v1}%</font>, Cooldown <font color='#83d18a'>-{v2}</font>s"
